kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_smass,koi_slogg,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_impact,koi_duration,koi_ingress,koi_dor,koi_period_log,koi_prad_category,koi_steff_category,stellar_density
K02653.01,,FALSE POSITIVE,FALSE POSITIVE,1.710279417,228.8,1.57,1524.0,1272.5,5834.0,1.023,1.132,4.472,1,784.0,3.7674353,17.869236,0.473,2.252,,5.25,0.9970517354806202,Earth-size,G-dwarf,1.0573518408127065
K02661.01,,FALSE POSITIVE,FALSE POSITIVE,65.238281,197.2,5.18,734.0,68.49,5254.0,3.761,1.653,3.506,1,143.0,5.5897505,19.2544115,0.1471,5.756,,86.8,4.193258558653312,Jupiter-size,G-dwarf,0.031071545334441196
K07817.01,,FALSE POSITIVE,FALSE POSITIVE,0.56679641,26.7,0.52,1940.0,3349.38,5403.0,0.888,0.998,4.54,1,2367.0,3.272859,8.214327,0.322,2.324,,1.889,0.44903303151255625,Sub-Earth,G-dwarf,1.4252519502702117
K02663.01,Kepler-1867 b,CONFIRMED,CANDIDATE,9.88736642,68.0,0.68,768.0,82.32,5693.0,0.816,0.911,4.57,1,134.0,3.5094812,10.873741,0.383,4.23,,16.65,2.387603072987396,Sub-Earth,G-dwarf,1.676671185102261
K02728.01,Kepler-1326 b,CONFIRMED,CANDIDATE,42.3520039,512.6,6.3,938.0,182.91,6864.0,2.632,1.535,3.783,1,25.0,7.970776,25.312183,0.659,7.773,,32.5,3.7693529282250564,Jupiter-size,F-dwarf,0.08418810324445149
K02742.01,Kepler-1331 b,CONFIRMED,CANDIDATE,0.789160884,215.1,0.91,1244.0,564.46,4258.0,0.622,0.61,4.635,1,1696.0,3.6549091,18.961164,0.376,0.9268,,6.16,0.5817467300527527,Sub-Earth,K-dwarf,2.534887448171525
K03982.01,,FALSE POSITIVE,FALSE POSITIVE,2.399081606,6071.6,40.6,1360.0,810.78,5780.0,1.0,1.0,4.438,1,260.0,5.699225,31.57188,1.276,4.384,,2.48,1.223505279251897,Jupiter-size,G-dwarf,1.0
K03983.01,,FALSE POSITIVE,FALSE POSITIVE,5.14072621,145.6,19.28,1076.0,317.19,5751.0,1.035,0.956,4.389,1,213.0,3.754792,16.960032,1.159,27.24,,1.188,1.8149430104093855,Jupiter-size,G-dwarf,0.8622572266186294
K07829.01,,FALSE POSITIVE,FALSE POSITIVE,0.566798545,36.9,0.53,2004.0,3787.58,5629.0,0.87,0.987,4.553,1,2367.0,3.6648023,10.916473,0.331,5.224,,1.128927,0.44903439416473734,Sub-Earth,G-dwarf,1.4988542193429644
K03984.01,Kepler-1537 b,CONFIRMED,CANDIDATE,1.44445234,200.7,2.03,1800.0,2479.44,5305.0,1.449,0.939,4.088,1,925.0,4.760126,20.750189,0.162,0.9753,,11.33,0.89382110601688,Sub-Neptune,G-dwarf,0.30864584570782533
K03985.01,,FALSE POSITIVE,FALSE POSITIVE,3.55653637,202.5,1.7,1272.0,619.57,5950.0,1.114,1.126,4.395,1,305.0,4.516239,20.388357,0.712,8.7,,2.401,1.5165627669259194,Earth-size,G-dwarf,0.8144844889255656
K03986.01,,FALSE POSITIVE,FALSE POSITIVE,9.60853601,584.4,31.99,984.0,221.77,6377.0,1.158,1.225,4.398,1,116.0,6.8981786,17.020536,1.229,3.672,,5.06,2.3616589610131213,Jupiter-size,F-dwarf,0.7888790277078479
K03987.01,,FALSE POSITIVE,FALSE POSITIVE,0.933747751,76.6,2.07,3112.0,22250.69,6985.0,2.187,1.502,3.936,1,1440.0,3.217607,18.205542,0.741,3.9236,,1.505,0.6594599598792524,Sub-Neptune,F-dwarf,0.14358979767234162
K01703.01,,FALSE POSITIVE,FALSE POSITIVE,3.17463577,405.9,9.32,1296.0,667.65,5999.0,0.996,0.945,4.417,1,426.0,4.6647754,30.24658,1.059,10.988,,1.191,1.429027113778563,Jupiter-size,G-dwarf,0.9564313284492302
K07840.01,,FALSE POSITIVE,FALSE POSITIVE,0.902222843,29.7,48.23,4057.850000000004,65691.90670000119,3705.0,12.816970000000065,1.847,2.56126,1,1485.0,5.147135,16.133057,0.508,2.0516,,2.999042,0.6430231197207813,Jupiter-size,K-dwarf,0.0008772245797750277
K01709.01,,FALSE POSITIVE,FALSE POSITIVE,22.4685309,242.3,20.05,1040.0,276.85,5461.0,3.301,1.463,3.566,1,59.0,5.2265162,16.385414,1.032,3.034,,12.48,3.1556604131019212,Jupiter-size,G-dwarf,0.04067314482716113
K01712.01,,FALSE POSITIVE,FALSE POSITIVE,10.16104834,908.9,2.72,800.0,96.98,5636.0,0.913,0.881,4.462,1,113.0,6.915867,32.954334,0.031,3.0448,,26.19,2.412429889817321,Sub-Neptune,G-dwarf,1.1576134812339034
K01714.01,,FALSE POSITIVE,FALSE POSITIVE,2.743978797,39994.0,38.11,1136.0,392.49,5334.0,0.81,0.743,4.492,1,491.0,107.454346,1006.3216,1.138,6.442,,3.08,1.3201488954048652,Jupiter-size,G-dwarf,1.398085582407078
K01719.01,,FALSE POSITIVE,FALSE POSITIVE,1.332561398,150.6,2.16,2276.0,6330.12,6468.0,1.602,1.195,4.107,1,1007.0,3.6814752,27.509867,0.783,4.103,,1.814,0.8469669762225042,Sub-Neptune,F-dwarf,0.2906567211496196
K01963.01,,CANDIDATE,CANDIDATE,12.89623554,426.6,2.55,783.0,89.02,6072.0,0.923,1.005,4.51,1,107.0,5.826475,31.045568,0.973,2.625,,12.16,2.6316179789966476,Sub-Neptune,F-dwarf,1.278088592744302
K07853.01,,FALSE POSITIVE,FALSE POSITIVE,364.14397,513.5,2.2,259.0,1.06,6039.0,0.951,1.027,4.493,1,3.0,5.1341987,7.5060034,0.475,15.37,,163.6,5.900291714168297,Sub-Neptune,F-dwarf,1.194067540862
K01887.01,,FALSE POSITIVE,FALSE POSITIVE,21.78769087,507.7,71.95,1042.0,278.24,5627.0,3.05,1.456,3.633,1,50.0,17.077063,35.45106,1.192,4.498,,9.0,3.126220516053081,Jupiter-size,G-dwarf,0.051317070591811655
K01804.01,Kepler-957 b,CONFIRMED,CANDIDATE,5.90741476,5569.0,5.1,769.0,82.73,4963.0,0.69,0.667,4.585,1,232.0,22.538158,128.10664,0.177,1.016,,46.8,1.9325954375293768,Jupiter-size,K-dwarf,2.030385773296927
K01774.01,,FALSE POSITIVE,FALSE POSITIVE,2.368173896,10143.0,10.92,1428.0,983.51,5944.0,0.991,0.886,4.393,1,430.0,41.030025,488.81476,0.763,2.346,,6.19,1.2143707268761819,Jupiter-size,G-dwarf,0.9103591432476941
K02015.01,,FALSE POSITIVE,FALSE POSITIVE,5.73865933,688.6,1.84,535.0,19.33,3841.0,0.509,0.538,4.756,1,229.0,11.163386,37.02943,0.966,4.051,,4.1,1.9078609926755998,Earth-size,K-dwarf,4.079706577189955
K01771.01,,FALSE POSITIVE,FALSE POSITIVE,91.05641908,57607.6,53.1,431.0,8.13,6142.0,1.046,1.143,4.456,1,12.0,224.97824,686.34894,1.112,6.7282,,98.65,4.522401639957132,Jupiter-size,F-dwarf,0.9987370860323903
K07818.01,,CANDIDATE,CANDIDATE,2.52443998,45.8,1.53,2145.0,4998.98,6461.0,2.225,1.266,3.846,1,536.0,3.882686,9.908729,0.232,2.369,,7.99,1.2597215527209245,Earth-size,F-dwarf,0.11493271335335312
K02793.01,Kepler-1350 b,CONFIRMED,CANDIDATE,4.49686066,1932.5,1.93,535.0,19.34,3698.0,0.444,0.464,4.808110000000003,2,114.0,6.44843,31.10763,0.018,1.7306,,20.65,1.7041771401854087,Earth-size,M-dwarf,5.30113751443189
K02796.01,,CANDIDATE,CANDIDATE,0.5374094,94.2,0.96,2208.0,5646.82,5749.0,0.988,1.02,4.457,1,1246.0,4.248061,8.960852,0.17,1.2039,,3.445,0.43009879213301383,Sub-Earth,G-dwarf,1.0576192282773969
K02806.01,Kepler-1353 b,CONFIRMED,CANDIDATE,24.7543849,593.3,2.1,491.0,13.7,4852.0,0.804,0.778,4.519,1,55.0,4.2236075,15.960322,0.709,3.39,,41.2,3.248604899991136,Sub-Neptune,K-dwarf,1.496964325669984
K02814.01,,FALSE POSITIVE,FALSE POSITIVE,0.5276763491099999,110.1,1.03,2372.0,7444.39,6045.0,0.955,1.038,4.494,1,1129.0,3.5001364,13.519487,0.412,0.8552,,3.97,0.42374785489901445,Sub-Earth,F-dwarf,1.1917557027103403
K02818.01,,FALSE POSITIVE,FALSE POSITIVE,1.79683793,223.3,3.37,2397.0,7783.32,7592.0,1.714,1.545,4.159,1,753.0,4.6831975,12.616539,0.979,7.911,,1.128927,1.0284894683150347,Sub-Neptune,Hot-star,0.3068287360225927
K02843.01,,FALSE POSITIVE,FALSE POSITIVE,187.51251276,421.1,2.39,878.0,141.6,5767.0,1.0,0.974,4.438,1,143.0,5.5897505,19.2544115,0.537,8.05,,15.46,5.23916438537462,Sub-Neptune,G-dwarf,0.974
K03988.01,,FALSE POSITIVE,FALSE POSITIVE,12.425484,117.2,1.55,773.0,84.37,5478.0,1.017,0.845,4.351,1,114.0,4.8720565,18.679558,0.98,28.0218,,1.333,2.5971546918865926,Earth-size,G-dwarf,0.803329749142185
K02163.02,Kepler-365 c,CONFIRMED,CANDIDATE,17.7838298,247.1,1.6,729.0,66.87,6014.0,1.021,1.037,4.436,3,76.0,3.8370247,15.079349,0.115,3.997,,34.26,2.93299638270174,Earth-size,F-dwarf,0.9743198040672755
K03989.01,,FALSE POSITIVE,FALSE POSITIVE,1.204529346,86.9,1.4,1968.0,3561.16,5340.0,1.504,0.917,4.046,1,1108.0,3.5102012,14.231704,0.383,1.62,,5.34,0.7905140375893535,Earth-size,G-dwarf,0.269541615447685
K03990.01,,FALSE POSITIVE,FALSE POSITIVE,2.15839583,352.2,14.28,1103.0,350.53,5272.0,0.662,0.732,4.659,1,482.0,3.522916,19.690487,1.178,8.09,,1.264,1.1500642499674,Jupiter-size,G-dwarf,2.5231153906702244
K03991.01,,CANDIDATE,CANDIDATE,1.570592397,214.4,1.37,1480.0,1135.98,5519.0,0.921,0.837,4.431,1,680.0,5.5871434,20.047691,0.031,0.798706,,19.52,0.9441363770142696,Earth-size,G-dwarf,1.0713874810031765
K07841.01,,FALSE POSITIVE,FALSE POSITIVE,371.1495,597.3,2.07,245.0,0.85,5988.0,0.836,0.885,4.541,1,4.0,5.0874104,7.478351,0.228,15.855,,178.3,5.919295655260747,Sub-Neptune,G-dwarf,1.5146923722433492
K01635.01,,FALSE POSITIVE,FALSE POSITIVE,3.374684854,80917.0,49.25,1163.0,432.73,5754.0,0.943,1.061,4.514,1,131.0,299.13385,2088.401,1.04,4.48335,,6.161,1.4758344838436213,Jupiter-size,G-dwarf,1.2652615360527626
K01636.01,,FALSE POSITIVE,FALSE POSITIVE,2.61841046,180.2,1.12,1245.0,567.24,5912.0,0.82,0.908,4.566,2,411.0,3.8700373,19.388746,0.369,3.304,,5.75,1.2860348299577735,Sub-Earth,G-dwarf,1.6468130178029923
K01638.01,,FALSE POSITIVE,FALSE POSITIVE,4.593594819,1455.2,8.85,1125.0,378.37,6075.0,0.969,1.048,4.486,1,229.0,16.394228,108.224045,1.022,2.6391,,4.9,1.7216221608014675,Jupiter-size,F-dwarf,1.1518341526231846
K01639.01,,FALSE POSITIVE,FALSE POSITIVE,125.0426,104.3,1.2,416.0,7.06,6273.0,1.139,1.092,4.364,2,143.0,5.5897505,19.2544115,0.5215,8.99,,91.9,4.836619945048257,Sub-Earth,F-dwarf,0.7390119585663146
K01640.01,,FALSE POSITIVE,FALSE POSITIVE,6.17039154,502.9,2.17,1029.0,264.63,6137.0,0.963,1.038,4.487,1,142.0,7.0545354,14.924359,0.1755,2.116,,22.41,1.9699602612098224,Sub-Neptune,F-dwarf,1.1623006806758636
K01642.01,,FALSE POSITIVE,FALSE POSITIVE,0.5276763491099999,112.6,0.68,1993.0,3703.08,5220.0,0.642,0.63,4.622,1,1466.0,3.9922915,13.384665,0.267,1.4736,,1.9491,0.42374785489901445,Sub-Earth,G-dwarf,2.3808688075983184
K01947.01,,CANDIDATE,CANDIDATE,6.422943288,261.4,1.66,1034.0,269.8,6102.0,1.016,1.049,4.447,1,205.0,5.40856,29.156603,0.198,1.0815,,45.17,2.004575648068504,Earth-size,F-dwarf,1.0002173055527213
K01983.01,,FALSE POSITIVE,FALSE POSITIVE,6.90522317,420.3,4.54,1343.0,768.55,6596.0,1.721,1.474,4.135,1,84.0,13.160629,31.05401,0.962,3.533,,5.33,2.0675237017619854,Jupiter-size,F-dwarf,0.2891710903456156
K02041.01,,FALSE POSITIVE,FALSE POSITIVE,1.5259105,83.9,2.63,2545.0,9917.8,6640.0,2.099,1.231,3.884,1,700.0,3.6834683,11.680578,0.986,3.114,,1.302,0.9266015917883161,Sub-Neptune,F-dwarf,0.1331130814802595
K02139.01,,FALSE POSITIVE,FALSE POSITIVE,4.27121961,966.7,2.17,802.0,97.84,4702.0,0.67,0.654,4.602,1,266.0,10.5187025,34.33378,0.636,2.9283,,9.06,1.662261760826064,Sub-Neptune,K-dwarf,2.174469598986577
K02141.01,,CANDIDATE,CANDIDATE,1.306984786,302.1,18.33,1754.0,2230.29,6102.0,1.026,1.099,4.457,1,817.0,4.446241,23.430973,1.144,1.194,,2.11,0.8359413844581245,Jupiter-size,F-dwarf,1.0175496519972782
K07819.01,,FALSE POSITIVE,FALSE POSITIVE,0.769358923,44.8,1.93,2928.0,17335.4,5267.0,2.935,1.42,3.655,1,1740.0,3.709295,9.520501,0.111,1.5364,,3.87,0.5706172905834743,Earth-size,G-dwarf,0.05616477554610194
K02591.01,,FALSE POSITIVE,FALSE POSITIVE,0.755109106,106.0,0.85,1733.0,2130.82,5452.0,0.815,0.91,4.572,1,1376.0,3.8971086,20.899868,0.47,2.967,,1.876,0.5625310236464067,Sub-Earth,G-dwarf,1.6810033003544198
K02599.01,,FALSE POSITIVE,FALSE POSITIVE,25.3239215,1379.7,19.02,484.0,12.94,5128.0,0.668,0.647,4.6,1,56.0,5.450442,25.782122,1.218,30.04754200000019,,1.502,3.270478088519832,Jupiter-size,K-dwarf,2.1705754828326063
K02612.01,Kepler-1994 b,CONFIRMED,CANDIDATE,4.61225043,29.1,0.52,1032.0,268.27,5495.0,0.961,0.932,4.442,2,228.0,3.0462139,11.438283,0.012,2.695,,13.15,1.7249517852645497,Sub-Earth,G-dwarf,1.0501364895184024
K02614.01,Kepler-1289 b,CONFIRMED,CANDIDATE,7.99022379,165.9,1.97,1113.0,361.73,5689.0,1.542,1.007,4.065,1,171.0,4.0353475,14.412554,0.107,3.273,,18.77,2.196137741388381,Earth-size,G-dwarf,0.27464794219437466
K02630.01,,FALSE POSITIVE,FALSE POSITIVE,4.1749166,40.7,0.61,1116.0,366.59,5910.0,0.94,1.032,4.505,1,143.0,5.5897505,19.2544115,0.4759,4.828,,5.9,1.6438232230795407,Sub-Earth,G-dwarf,1.2424992535372703
K07830.01,,FALSE POSITIVE,FALSE POSITIVE,0.56678694,61.2,0.63,1920.0,3194.49,5341.0,0.808,0.747,4.496,1,2009.0,3.960121,8.422979,0.213,1.959,,2.26,0.4490269873139872,Sub-Earth,G-dwarf,1.4160758603553716
K03992.01,,FALSE POSITIVE,FALSE POSITIVE,0.73094701,227.7,15.83,1870.0,2886.66,5767.0,0.837,0.927,4.559,1,1833.0,3.5834563,15.029811,1.158,4.223,,1.19,0.5486686633627081,Jupiter-size,G-dwarf,1.5808962168186578
K03993.01,,FALSE POSITIVE,FALSE POSITIVE,0.686994057,2797.1,35.3,2063.0,4267.13,5780.0,1.0,1.0,4.438,1,1952.0,9.839638,47.03784,1.261,3.5252,,1.416,0.5229482807360493,Jupiter-size,G-dwarf,1.0
K03994.01,,FALSE POSITIVE,FALSE POSITIVE,1.324247867,83.3,1.3,2140.0,4951.46,6557.0,1.406,1.287,4.251,1,1015.0,3.6707025,22.168465,0.295,1.4759,,6.64,0.8433964886380171,Earth-size,F-dwarf,0.4630443451820004
K03995.01,,FALSE POSITIVE,FALSE POSITIVE,0.780632043,736.5,79.67,2714.0,12837.08,5354.0,2.18,0.985,3.754,1,1716.0,5.1358194,24.07097,1.306,1.4109,,1.755,0.5769683816149687,Jupiter-size,G-dwarf,0.09507509098251853
K03996.01,,FALSE POSITIVE,FALSE POSITIVE,0.730947169,248.0,14.43,1777.0,2349.48,5514.0,0.826,0.926,4.569,1,1831.0,4.4002695,19.928223,1.143,4.396,,1.177,0.5486687552199353,Jupiter-size,G-dwarf,1.643125912830971
K01645.01,,FALSE POSITIVE,FALSE POSITIVE,41.16676097,5386.3,17.82,446.0,9.35,5193.0,0.805,0.753,4.503,1,26.0,52.48755,198.55354,1.093,2.2133,,71.26,3.741632255939652,Jupiter-size,K-dwarf,1.4434685802369882
K01652.01,,FALSE POSITIVE,FALSE POSITIVE,1.083736642,8930.8,237.84,3641.0,41465.78,5591.0,5.618,1.942,3.227,1,1969.0,124.658714,2030.0591,1.265,1.57912,,3.269,0.7341627445044306,Jupiter-size,G-dwarf,0.010952266956270813
K01653.01,,FALSE POSITIVE,FALSE POSITIVE,2.45570369,273.8,55.95,1891.0,3017.14,5148.0,2.314,0.822,3.624,1,434.0,4.0893836,14.961529,1.205,3.1,,1.715,1.2400261094188876,Jupiter-size,K-dwarf,0.06634096029323201
K01735.01,,FALSE POSITIVE,FALSE POSITIVE,0.64234875,103.7,2.78,3813.0,49846.45,7089.0,2.584,1.693,3.842,1,1035.0,5.826835,17.413658,0.627,1.3699,,2.941,0.49612738190060207,Sub-Neptune,F-dwarf,0.09812494586145928
K01729.01,,FALSE POSITIVE,FALSE POSITIVE,5.204286663,35221.0,16.0,934.0,180.12,5332.0,0.86,0.798,4.471,1,258.0,111.26321,985.01385,0.272,6.2598,,7.264,1.8252404504041386,Jupiter-size,G-dwarf,1.254606512634108
K01730.01,,FALSE POSITIVE,FALSE POSITIVE,6.352090869,75141.7,18.9,772.0,83.66,5089.0,0.693,0.666,4.58,1,212.0,370.60852,3249.144,0.223,3.88771,,15.367,1.9949847447430546,Jupiter-size,K-dwarf,2.0011264178352506
K02142.01,,FALSE POSITIVE,FALSE POSITIVE,1.877350712,185.6,1.46,1650.0,1755.2,6382.0,1.059,1.104,4.432,1,710.0,4.389618,19.829435,0.297,1.7478,,7.97,1.0568699791211986,Earth-size,F-dwarf,0.929568060312235
K02157.01,,FALSE POSITIVE,FALSE POSITIVE,2.11552348,359.2,21.43,1398.0,900.64,5900.0,0.951,1.065,4.509,1,635.0,7.097736,24.066193,1.187,6.712,,1.302,1.1363971894847336,Jupiter-size,G-dwarf,1.2382492025492016
K02161.01,,FALSE POSITIVE,FALSE POSITIVE,2.84573962,211.7,3.63,1829.0,2645.94,5557.0,2.372,1.271,3.792,1,469.0,5.598633,26.98217,0.656,7.28,,2.44,1.3469659433666772,Sub-Neptune,G-dwarf,0.09523607677989997
K02165.01,,FALSE POSITIVE,FALSE POSITIVE,7.01476115,122.1,1.02,928.0,175.85,5912.0,0.87,0.875,4.501,1,94.0,5.7414393,23.824995,0.687,3.945,,10.1,2.0812849852431783,Sub-Earth,G-dwarf,1.3287714710487273
K02170.01,,FALSE POSITIVE,FALSE POSITIVE,0.941603153,462.1,2.29,1608.0,1575.78,5237.0,0.837,0.774,4.481,1,1428.0,4.505921,33.417465,0.93,1.1886,,2.78,0.6635139993473538,Sub-Neptune,G-dwarf,1.319971598508782
K02176.01,,FALSE POSITIVE,FALSE POSITIVE,24.40213373,421.1,2.39,878.0,141.6,5767.0,1.0,0.974,4.438,1,143.0,5.5897505,19.2544115,0.537,12.57,,15.46,3.234833175614369,Sub-Neptune,G-dwarf,0.974
K07821.01,,FALSE POSITIVE,FALSE POSITIVE,1.13357304,33.1,0.59,1836.0,2688.01,6147.0,0.954,0.932,4.449,1,1185.0,3.9704454,7.905102,0.739,2.849,,2.24,0.7577980578853236,Sub-Earth,F-dwarf,1.07342273221688
K02772.01,,FALSE POSITIVE,FALSE POSITIVE,0.643468999,108.0,0.88,2001.0,3772.66,5670.0,0.843,0.732,4.452,1,2080.0,3.3933082,15.997489,0.266,1.1108,,4.355,0.4968092511514121,Sub-Earth,G-dwarf,1.221879439969987
K02782.01,,FALSE POSITIVE,FALSE POSITIVE,112.645961,1957.9,35.36,377.0,4.76,5895.0,0.991,1.105,4.489,1,9.0,15.591927,21.566843,1.277,7.037,,44.0,4.733088010731701,Jupiter-size,G-dwarf,1.1353801955854423
K02783.01,,FALSE POSITIVE,FALSE POSITIVE,0.5276763491099999,119.9,0.58,1238.0,550.37,3945.0,0.519,0.515,4.721,1,2367.0,3.6987565,14.1411295,0.292,0.8971,,4.38,0.42374785489901445,Sub-Earth,K-dwarf,3.683877290719843
K02784.01,,FALSE POSITIVE,FALSE POSITIVE,4.14244748,69.9,1.82,1907.0,3128.33,6785.0,2.124,1.113,3.83,1,324.0,5.3795924,17.476732,0.386,2.203,,13.39,1.6375291295613694,Earth-size,F-dwarf,0.11615331983745716
K02788.01,,FALSE POSITIVE,FALSE POSITIVE,0.777663575,134.3,0.95,1816.0,2553.18,5769.0,0.812,0.9,4.57,1,1718.0,4.121149,19.104475,0.204,1.1741,,5.046,0.575299903777645,Sub-Earth,G-dwarf,1.681025965560395
K03997.01,,FALSE POSITIVE,FALSE POSITIVE,0.552834211,145.7,18.09,3107.0,21895.36,5132.0,2.648,1.211,3.675,1,2367.0,4.687912,21.230011,1.045,1.2887,,1.225,0.4400817844434648,Jupiter-size,K-dwarf,0.06522141261316688
K03998.01,,FALSE POSITIVE,FALSE POSITIVE,0.758354475,415072.9100000001,149.44,3123.0,22401.95,7131.0,1.83,1.483,4.084,1,1029.0,215.45648,3028.9863,0.279,4.56811,,2.4485,0.5643784143184188,Jupiter-size,F-dwarf,0.24198468561653144
K02167.03,Kepler-1129 c,CONFIRMED,CANDIDATE,76.5369531,652.2,3.73,503.0,15.15,5596.0,1.466,0.998,4.105,3,16.0,5.140123,12.341184,0.327,5.574,,101.7,4.350754636913084,Sub-Neptune,G-dwarf,0.3167587572186115
K03999.01,,FALSE POSITIVE,FALSE POSITIVE,3.43525124,152.2,25.43,1579.0,1468.73,5854.0,1.742,1.143,4.014,1,388.0,4.551526,10.047848,1.121,4.509,,1.5,1.4895842635369596,Jupiter-size,G-dwarf,0.21622294507467596
K04000.01,,FALSE POSITIVE,FALSE POSITIVE,0.962828092,63.0,40.82,3553.0,37544.87,6552.0,3.44,1.694,3.594,2,1399.0,3.6914847,17.475616,1.101,4.411,,1.128927,0.6743863373382437,Jupiter-size,F-dwarf,0.04161386733243614
K07842.01,,CANDIDATE,CANDIDATE,3.11141514,28.4,0.7,1530.0,1296.58,6450.0,1.273,1.169,4.297,1,431.0,3.0956373,7.785705,0.46,3.074,,6.94,1.4137672855465917,Sub-Earth,F-dwarf,0.5666687981137106
K01734.01,,FALSE POSITIVE,FALSE POSITIVE,1.878156188,787.5,2.51,1141.0,400.37,5075.0,0.67,0.649,4.598,1,696.0,4.7161417,32.580112,0.959,2.058,,2.87,1.0571498766243217,Sub-Neptune,K-dwarf,2.157845213673224
K01987.01,,FALSE POSITIVE,FALSE POSITIVE,7.81153999,912.8,23.56,718.0,62.96,5150.0,0.71,0.792,4.628,1,173.0,6.328467,30.70073,1.271,5.984,,3.17,2.176062224899323,Jupiter-size,K-dwarf,2.2128406223893657
K01949.01,,FALSE POSITIVE,FALSE POSITIVE,0.993488979,24327.0,17.9,1914.0,3172.24,5811.0,0.998,0.772,4.328,1,1346.0,77.66016,338.30112,0.83,1.9694,,3.287,0.6898863593564712,Jupiter-size,G-dwarf,0.7766505899458002
K01759.01,,FALSE POSITIVE,FALSE POSITIVE,1.334104585,61690.8,44.9,1880.0,2954.64,6319.0,1.083,1.007,4.373,1,712.0,189.39723,2790.9045,0.986,3.14624,,3.325,0.8476283422006442,Jupiter-size,F-dwarf,0.7927643292788225
K01994.01,,FALSE POSITIVE,FALSE POSITIVE,2.115498574,444.2,25.84,1432.0,995.26,5917.0,1.0,1.088,4.475,1,635.0,4.5204453,34.208046,1.215,6.738,,1.341,1.136389195290592,Jupiter-size,G-dwarf,1.088
K07812.01,,FALSE POSITIVE,FALSE POSITIVE,3.40076682,24.714999999999996,0.69,1540.0,1328.5,6134.0,1.496,1.131,4.142,1,395.0,3.6497037,7.4602804,0.256,4.7,,5.4,1.4817788030124228,Sub-Earth,F-dwarf,0.33780636187621027
K02178.01,,FALSE POSITIVE,FALSE POSITIVE,6.49676881,135.0,3.74,1761.0,2273.36,6418.0,3.049,1.541,3.658,1,212.0,4.444453,20.777372,0.643,2.527,,15.34,2.0144721023770336,Sub-Neptune,F-dwarf,0.054366373649765515
K02184.01,,FALSE POSITIVE,FALSE POSITIVE,2.057499811,325.6,1.27,1037.0,273.84,4620.0,0.736,0.723,4.564,2,653.0,4.28266,19.914774,0.004,2.569,,6.243,1.11759752676398,Earth-size,K-dwarf,1.8134469453747843
K02187.01,,FALSE POSITIVE,FALSE POSITIVE,10.5856758,178.7,1.49,912.0,163.41,6246.0,1.092,1.18,4.433,1,127.0,12.861085,16.79538,0.474,4.911,,14.75,2.4497694902356293,Earth-size,F-dwarf,0.9061792059014614
K02188.01,,FALSE POSITIVE,FALSE POSITIVE,2.69633621,238.6,15.78,1334.0,749.66,6106.0,0.923,0.974,4.496,2,501.0,3.6346636,20.97176,1.141,5.238,,1.368,1.3073421155513814,Jupiter-size,F-dwarf,1.2386649645103982
K02190.01,,FALSE POSITIVE,FALSE POSITIVE,11.2580745,713.3,2.14,497.0,14.44,4257.0,0.586,0.623,4.691,1,123.0,4.963708,25.655313,0.955,23.516,,1.75,2.5061848627086376,Sub-Neptune,K-dwarf,3.09595898537145
K07822.01,,FALSE POSITIVE,FALSE POSITIVE,0.566795586,39.4,0.66,2296.0,6597.1,6108.0,0.997,1.072,4.471,1,2367.0,4.046648,9.704991,0.686,4.124,,1.134,0.44903250559852464,Sub-Earth,F-dwarf,1.0817061787479725
K02847.01,,FALSE POSITIVE,FALSE POSITIVE,1.099291188,282.6,1.37,1414.0,947.02,4878.0,0.843,0.82,4.5,1,1215.0,3.8561552,16.525421,0.077,1.765,,4.851,0.7415997582296571,Earth-size,K-dwarf,1.368772050239603
K02858.01,,FALSE POSITIVE,FALSE POSITIVE,0.5276763491099999,331.3,1.43,1840.0,2691.55,4904.0,0.786,0.758,4.527,1,1093.0,3.766993,16.55898,0.377,1.0194,,3.423,0.42374785489901445,Earth-size,K-dwarf,1.5609951995979072
K02860.01,Kepler-1883 b,CONFIRMED,CANDIDATE,103.4269873,950.1,3.16,416.0,7.08,6208.0,1.024,1.086,4.454,1,11.0,6.490457,14.534495,0.013,5.03,,161.5,4.648488141085563,Sub-Neptune,F-dwarf,1.0114163160324097
K02874.01,,CANDIDATE,CANDIDATE,0.5276763491099999,168.2,1.0,2194.0,5534.14,5465.0,0.766,0.857,4.598,1,1899.0,4.4224715,18.594131,0.26,1.0525,,2.58,0.42374785489901445,Sub-Earth,G-dwarf,1.9067533278118622
K02875.01,,FALSE POSITIVE,FALSE POSITIVE,0.5276763491099999,346.9,2.03,2246.0,6005.79,5180.0,0.782,0.787,4.547,1,2225.0,3.4609706,17.57243,0.964,0.8473,,1.356,0.42374785489901445,Sub-Neptune,K-dwarf,1.6457144149576846
K02879.01,,CANDIDATE,CANDIDATE,0.5276763491099999,53.2,2.09,3653.0,41863.05,5653.0,2.183,1.216,3.846,1,1971.0,3.5811782,18.126963,0.958,1.1516,,1.209,0.42374785489901445,Sub-Neptune,G-dwarf,0.1168886567315685
